"analysis","variable","group","statistic","parameter","p_value","conf_low","conf_high","estimate_1","estimate_2"
"two_sample_dataset2","height.cm.","gender",-268.379022113543,45970.1009662065,0,-14.2713866632269,-14.0644454785871,155.643388694495,169.811304765402
"two_sample_dataset2","weight.kg.","gender",-178.981413547832,51869.8711316232,0,-15.4843446975654,-15.1488829157715,56.128825587699,71.4454393943674
"two_sample_dataset2","eyesight.left.","gender",-31.8390542754874,48621.3599581633,3.45716282746932e-220,-0.136848792179883,-0.120977029760947,0.930678625991819,1.05959153696223
"two_sample_dataset2","eyesight.right.","gender",-30.3459193183094,44194.9368858196,3.26009269693553e-200,-0.135108725222053,-0.11871449477034,0.926770489379528,1.05368209937572
"two_sample_dataset2","height.cm.","smoking",-110.43464470509,52732.0453278508,0,-7.70012624771934,-7.43156691604983,161.870477055368,169.436323637253
"two_sample_dataset2","weight.kg.","smoking",-75.4647166493083,43598.5959403362,0,-8.26134959446522,-7.84307506798754,62.9074552317167,70.959667562943
"two_sample_dataset2","eyesight.left.","smoking",-14.517017449959,43157.1921496795,1.22466632561802e-47,-0.0701591365677869,-0.0534676352430571,0.989919686692965,1.05173307259839
"two_sample_dataset2","eyesight.right.","smoking",-15.2376288544329,45699.3558138348,2.67617298418171e-52,-0.0716971479732695,-0.0553544973623933,0.984110452081619,1.04763627474945
