"analysis","variable","group","statistic","parameter","p_value","conf_low","conf_high","estimate_1","estimate_2"
"one_sample_dataset1","height",NA,7.55993283883904,999,9.1118586575192e-14,179.704562662142,180.198558179355,179.951560420749,NA
"one_sample_dataset1","mass",NA,0.462081468505467,999,0.644123510882239,73.8933843763606,74.1722910454716,74.0328377109161,NA
"one_sample_dataset1","metabolite_A",NA,6.36376976771537,997,2.99656467791571e-10,0.820405116925468,0.838600095939844,0.829502606432656,NA
"one_sample_dataset1","metabolite_B",NA,-4.09931187149963,999,4.48021724225569e-05,1.64329149229853,1.68000802811971,1.66164976020912,NA
"one_sample_dataset1","metabolite_C",NA,-3.6387698866039,999,0.000287965462111658,0.272068996456909,0.291640171854382,0.281854584155645,NA
"one_sample_dataset1","metabolite_D",NA,0.255467425011777,999,0.798414687122028,4.89672294412242,5.01922498406586,4.95797396409414,NA
"one_sample_dataset1","metabolite_E",NA,1.54999903682557,999,0.121458466467545,10.0742240196083,10.3195602840436,10.196892151826,NA
"one_sample_dataset1","disease_score",NA,0.213264098909767,999,0.831164487040105,-0.561755356592141,0.0255867473174292,-0.268084304637356,NA
