"analysis","variable","group","statistic","parameter","p_value","conf_low","conf_high","estimate_1","estimate_2"
"one_sample_dataset2","height.cm.",NA,16.6656915620876,55691,3.29550257750688e-62,164.572956361698,164.725686172239,164.649321266968,NA
"one_sample_dataset2","weight.kg.",NA,15.9214221480412,55691,6.01344022486032e-57,65.7584578112742,65.9714136244796,65.8649357178769,NA
"one_sample_dataset2","eyesight.left.",NA,0.301972267810644,55691,0.762674331357877,1.00857931527278,1.01666668056145,1.01262299791711,NA
"one_sample_dataset2","eyesight.right.",NA,0.214991727377654,55691,0.829774555587815,1.00340658657326,1.01147885478277,1.00744272067801,NA
